	Stk_601899	Stk_601857	Stk_601766	Stk_601699	Stk_601628	Stk_601601	Stk_601398	Stk_601328	Stk_601169	Stk_601166	Stk_601088	Stk_601006	Stk_600887	Stk_600837	Stk_600585	Stk_600549	Stk_600519	Stk_600518	Stk_600489	Stk_600383	Stk_600362	Stk_600256	Stk_600111	Stk_600050	Stk_600048	Stk_600036	Stk_600031	Stk_600030	Stk_600028	Stk_600018	Stk_600016	Stk_600015	Stk_600000
2012/2/21	7.139854	11.357215	4.91737	95.976213	20.467503	22.644335	5.243881	6.253379	10.77846	28.783601	29.417922	8.766612	451.116436	172.05201	63.476951	264.916267	1014.057442	269.484291	161.776731	67.549539	37.19214	308.399999	299.310844	7.190346	100.799653	44.641911	580.732594	52.604087	12.030356	3.251988	87.433574	20.735265	65.557317
2012/2/22	7.20276	11.368284	4.96838	97.825693	20.554046	22.835427	5.220366	6.253379	10.77846	28.844842	29.6438	8.766612	456.635305	176.996033	64.720879	267.39076	1018.336611	275.12113	164.30559	70.157149	37.399995	315.859102	304.172041	7.219575	103.553742	44.746951	588.670665	54.290416	12.078159	3.284948	87.433574	20.916994	65.839891
2012/2/23	7.407205	11.412562	4.947976	99.753875	20.608135	22.835427	5.220366	6.240771	10.841801	28.824428	29.858922	8.836559	455.817695	175.809467	64.537949	270.010811	1026.525145	279.240359	165.780758	70.405493	37.441566	313.146701	314.146964	7.23419	103.737348	44.501858	595.355357	53.915676	12.094093	3.295934	87.1633	20.844302	65.910535
2012/2/24	7.422931	11.545395	5.090804	106.83699	20.802858	23.037134	5.220366	6.291202	10.957925	29.314362	30.246142	8.894847	459.701343	179.764686	66.879462	271.320836	1046.441772	281.191573	166.904695	73.882308	37.815705	324.674406	316.924791	7.263419	107.409467	45.097083	604.546808	55.227265	12.15783	3.33988	88.244395	21.280451	67.182121
2012/2/27	7.438658	11.678228	5.162218	106.915692	20.727133	22.899124	5.220366	6.291202	11.000152	29.212293	30.127825	8.941478	470.125873	179.764686	66.916048	278.016522	1048.660601	279.673962	166.553465	74.875683	37.871132	332.269128	334.791268	7.292648	106.032422	44.887004	606.217981	56.023587	12.253435	3.361853	87.838984	21.135068	66.97019
2012/2/28	7.375752	11.733575	5.141814	106.010627	20.781222	22.920356	5.232124	6.392063	11.306298	29.10256825	30.020264	8.976451	474.213924	180.753491	67.611184	275.032575	1060.494352	278.589955	164.937805	74.378996	37.593993	332.404749	345.018722	7.278033	105.389801	45.307163	605.382395	56.257799	12.26937	3.361853	89.055217	21.298624	68.241776
2012/2/29	7.470111	11.645019	5.029592	105.066211	20.21869	22.304617	5.208609	6.329025	11.24163788	28.9928435	29.676069	8.88319	469.921471	177.193794	65.635533	273.431433	1080.146833	275.554733	167.88814	72.019729	37.386138	326.979946	348.932932	7.146502	101.901289	45.06207	609.142534	55.274107	12.141896	3.306921	89.055217	21.026031	67.394052
2012/3/1	7.312846	11.556464	5.01939	105.223614	20.099693	22.219687	5.185093	6.316417	11.17697775	28.88311875	29.579264	8.859874	462.971784	177.787077	65.050155	274.814238	1070.214934	274.904329	163.673375	73.261448	37.108998	329.692347	347.544019	7.07343	102.268501	45.202123	607.471361	55.50832	12.062224	3.306921	89.055217	20.953339	67.464695
2012/3/2	7.360025	11.722505	5.090804	108.489717	20.380959	22.548789	5.208609	6.366848	11.11231763	28.773394	29.912703	8.941478	471.556691	184.115427	66.696531	283.329403	1061.33962	278.373153	164.446082	78.352498	37.843418	336.20211	352.910275	7.146502	106.766846	45.657296	620.005158	57.335176	12.189698	3.328894	90.406586	21.225933	68.453707
2012/3/5	7.297119	11.589672	5.009188	109.709587	19.829245	22.028596	5.149821	6.291202	10.91833725	28.44421975	29.740605	8.871532	467.877445	185.697514	65.781877	301.233085	1055.73972	272.953115	162.3387	78.849186	37.801848	334.845909	359.728578	6.941899	105.573407	45.06207	620.840744	57.475703	12.062224	3.317907	89.190353	20.953339	67.676626
2012/3/6	7.124127	11.423631	4.886764	106.325432	19.136898	21.48717	5.10279	6.215556	10.85367713	28.334495	28.923142	8.731639	467.877445	183.917666	62.891573	301.524202	1035.717435	266.232268	156.929751	78.47667	36.624004	324.674406	348.112211	6.737296	105.389801	44.046686	602.457842	57.054121	11.871013	3.262975	87.703848	20.408153	66.687615
2012/3/7	7.014041	11.379353	4.825552	105.813874	18.931358	21.508403	5.079275	6.165126	10.789017	28.0487	28.535923	8.719981	483.616442	185.499753	61.68423	286.677246	1020.291294	264.714657	153.979416	78.352498	35.487732	326.437466	342.745954	6.766525	103.553742	43.45146	588.670665	56.632539	11.839145	3.295934	86.622752	20.117387	65.981179
2012/3/8	7.076947	11.4347	4.856158	107.663354	19.190988	21.773807	5.091033	6.177733	10.820687	28.314081	28.761801	8.743297	489.748519	191.23482	62.708642	296.720775	1027.211925	266.015466	157.140489	79.470045	36.152867	331.455408	370.524223	6.766525	107.317664	43.626526	595.355357	58.412552	11.93475	3.328894	86.893026	20.244597	66.828903
2012/3/9	7.171307	11.4347	4.876562	112.267379	19.147716	21.784424	5.091033	6.202948	10.852357	28.212011	29.116752	8.801585	494.245375	191.828103	63.733054	300.359735	1056.215183	272.736313	158.685903	79.221701	36.762574	334.98153	396.092856	6.795754	107.225861	43.801593	603.711222	58.412552	12.014422	3.405799	87.433574	20.38998	66.899546
2012/3/12	7.15558	11.379353	4.856158	111.283613	18.898904	21.434089	5.091033	6.127303	10.789017	27.803733	28.794069	8.743297	486.273675	189.850493	62.854986	306.691525	1059.437768	286.611611	157.702458	77.110778	37.05357	335.11715	403.668748	6.75191	103.094727	43.24138	599.115496	57.897285	11.918816	3.383826	86.217342	20.153732	66.263753
2012/3/13	7.15558	11.478978	4.856158	111.795171	19.18017	21.752575	5.10279	6.190341	10.894585	28.252839	29.202801	8.77827	497.720218	190.048254	63.257434	303.270903	1065.354643	286.611611	159.528856	77.607466	37.358424	347.594194	403.73188	6.795754	104.10456	43.66154	601.622255	58.272025	12.030356	3.416785	87.1633	20.462671	66.899546
2012/3/14	6.951135	11.268659	4.71333	106.718938	18.585185	21.338544	5.079275	6.13991	10.725676	27.783319	28.342313	8.661693	483.820845	185.104231	61.172024	295.483529	1049.558698	280.541168	154.892615	73.013104	35.889584	332.269128	405.120794	6.722681	100.983259	43.101327	586.581699	56.117272	11.966619	3.350866	85.947068	20.081041	66.122466
2012/3/15	6.79387	11.324006	4.631714	105.459718	18.596003	21.381008	5.067518	6.1209985	10.641222	27.783319	28.159459	8.591746	471.965496	184.90647	58.610994	297.739684	1050.932258	290.947641	150.67785	69.784634	35.210592	334.032189	403.037423	6.62038	98.412776	42.786208	576.554661	55.742532	12.04629	3.273961	85.947068	19.899312	64.921524
2012/3/16	6.856776	11.401492	4.672522	106.994392	18.671727	21.625182	5.079276	6.102087	10.683449	27.987458	28.288532	8.708323	492.201349	189.850494	58.976856	313.314432	1096.682388	295.28367	151.872032	71.771384	35.86187	335.795251	435.424358	6.693452	99.330807	42.786208	582.403766	57.616231	12.205633	3.284947	86.082205	20.026522	65.345386
2012/3/19	6.919682	11.357214	4.76434	107.742054	18.455369	21.327929	5.079276	6.039049	10.704563	27.844561	28.26702	8.67335	488.930908	189.454972	59.59882	325.978011	1096.946534	294.850067	153.69843	71.398868	36.928858	344.203694	453.985292	6.649608	98.50458	42.471089	578.643627	57.382018	12.173765	3.284947	85.541657	19.953831	65.557317
2012/3/20	6.809596	11.301867	4.672522	105.853223	18.195739	21.147454	5.079276	5.988619	10.577882	27.436283	27.987362	8.603404	470.534679	180.753491	58.135374	332.600918	1097.527656	286.178006	151.099325	72.1439	35.958869	333.89657	450.386744	6.547306	98.412777	42.085943	567.36321	55.039895	12.110028	3.241001	83.784877	19.69941	64.427018
2012/3/21	6.966861	11.180103	4.66232	107.899456	18.228193	20.924514	5.067518	5.963404	10.577882	27.456697	28.277777	8.685008	466.0378225	178.578121	58.208546	347.666211	1083.527905	287.045212	152.714985	72.516416	36.651718	329.692348	443.820971	6.547306	97.678353	42.015916	567.36321	54.384101	11.982554	3.251987	83.784877	19.717583	64.144443
2012/3/22	6.880365	11.124756	4.723532	105.892573	18.271465	20.892665	5.102791	5.976012	10.630666	27.803733	28.073411	8.696666	461.540966	180.357969	58.428063	329.325854	1084.848636	291.598044	154.400891	73.38562	35.875727	326.301847	419.514986	6.634993	98.688186	42.190983	568.198796	54.993053	11.871014	3.251987	84.730835	19.881139	64.427018
2012/3/23	6.793869	11.113687	4.631714	102.154262	18.174104	20.765271	5.055761	5.950797	10.556769	27.742491	27.869045	8.719981	461.745369	178.775882	57.51341	325.759674	1120.085745	284.877197	150.186126	71.398869	35.40459	318.029024	422.292813	6.547306	97.311142	42.190983	553.576033	54.57147	11.839146	3.208041	85.136246	19.626719	64.003156
2012/3/26	6.778142	11.124756	4.590906	102.390366	18.336373	20.850201	5.067519	5.976012	10.630666	28.0487	28.170216	8.661692	468.695056	178.578121	57.51341	318.772871	1136.885446	290.514037	150.326618	70.902181	35.834156	327.115568	413.454273	6.532691	96.576718	42.331036	559.425138	54.57147	11.85508	3.219027	85.23759875	19.899312	64.497662
2012/3/27	6.856775	11.102617	4.570502	102.272314	18.498642	20.945747	5.091034	5.98862	10.503985	28.028286	28.234753	8.661692	462.971784	177.787077	58.574408	328.889179	1064.509374	284.660396	153.276953	69.908805	36.208295	327.115568	447.861446	6.547306	96.852127	42.120956	554.829412	54.75884	11.871014	3.230013	85.271383	19.972004	64.427018
2012/3/28	6.620877	10.925506	4.45828	97.235432	18.055107	20.393705	5.067519	5.912974	10.282293	27.293386	27.41729	8.533457	453.364864	173.634097	56.671929	323.066844	1063.981082	275.121129	151.029078	69.163773	34.212889	319.385225	430.81569	6.328088	96.852127	41.315651	536.864303	53.681464	11.552329	3.164094	83.64974	19.481336	63.367363
2012/3/29	6.447885	10.748395	4.50929	95.89751	17.384396	20.085835	5.032246	5.862544	10.197839	26.783038	27.1699	8.521799	449.685618	174.22738	56.781687	306.909862	1062.660351	274.470724	147.376282	71.895556	33.048903	322.775726	426.712082	6.138099	99.147201	41.385678	514.721262	52.885142	11.361118	3.131135	82.703782	19.208742	62.660926
2012/3/30	6.463612	10.726256	4.529694	96.369718	17.687298	20.478634	5.091034	5.93819	10.366747	27.191316	27.546363	8.685007	450.503228	178.182599	57.732927	299.92306	1040.524896	275.33793	144.00447	74.378995	33.132045	319.520845	421.47209	6.181943	103.645546	41.665784	512.632296	54.290416	11.456723	3.186067	84.730835	19.499508	63.084788
2012/4/5	6.542245	10.759464	4.631714	101.091795	18.130833	20.850201	5.055761	5.88776	10.366747	27.089246	27.869046	8.638376	466.242225	192.025864	61.793988	317.390066	1088.282537	288.346021	145.760622	75.124027	34.018891	322.097626	461.750579	6.225787	104.747182	41.455704	549.3981	57.428861	11.472657	3.273959	84.730835	19.5722	63.084788
2012/4/6	6.526518	10.748395	4.590906	102.665821	18.055108	20.903282	5.044004	5.88776	10.32452	27.028004	27.976607	8.626718	468.28625	194.003473	61.757402	316.807833	1098.689899	288.996426	147.446528	75.496543	34.212889	332.26913	452.470112	6.152714	104.288167	41.350664	548.980307	58.17834	11.440789	3.262973	84.865972	19.753929	63.155432
2012/4/9	6.542245	10.64877	4.50929	102.62647	17.914475	20.850201	5.032246	5.83733	10.145055	26.9820725	27.449558	8.603403	470.943484	191.828103	61.391541	310.403264	1105.504872	288.562823	149.975387	74.00648	33.741752	325.894987	451.965053	6.079641	103.645546	40.895492	553.158239	57.522546	11.377052	3.251987	83.514603	19.245088	62.448995
2012/4/10	6.557972	10.693048	4.539896	104.121794	18.325556	20.892666	5.044004	5.88776	10.208396	26.966762	27.653924	8.638376	470.534678	194.003473	62.342781	307.1282	1099.429508	291.598044	152.434	77.234951	34.074319	325.352507	442.116394	6.181943	107.042256	41.420691	570.287762	58.506237	11.424855	3.251987	83.987582	19.862966	63.014144
2012/4/11	6.652331	10.737326	4.488886	104.082443	18.336374	20.79712	5.044004	5.862545	10.155612	26.864692	27.589387	8.661691	470.330276	193.607951	62.415953	298.904151	1103.338872	288.779624	158.89664	76.986607	33.769466	332.1335095	429.805571	6.152714	108.143892	41.210611	584.910525	58.459395	11.424855	3.241001	84.460561	19.881139	62.802213
2012/4/12	6.730964	10.903367	4.539896	106.797637	18.639276	21.455324	5.126307	5.950798	10.440645	27.517937	28.223997	8.685006	476.870689	202.111671	63.184262	311.931627	1122.198914	294.633265	159.318116	77.979983	34.628599	338.914512	433.909179	6.211172	109.888148	42.05093	588.670664	60.848361	11.584197	3.317906	86.352478	20.153732	64.427017
2012/4/13	6.79387	10.859089	4.580704	107.309195	18.823181	21.540254	5.126307	5.976013	10.377304	27.395454	28.449875	8.661691	481.003017	201.518388	63.550123	319.355105	1125.421498	293.332456	159.6045038	78.104155	34.864167	338.778892	446.977592	6.26963	108.786512	42.015916	589.50625	61.59784	11.584197	3.30692	86.352478	20.081041	64.568304
2012/4/16	6.699511	10.83695	4.631714	107.033741	18.552733	21.455324	5.126307	5.950798	10.377304	27.130073	28.363826	8.638376	478.730236	202.309432	62.708642	319.573442	1124.364913	290.947639	160.4636674	78.352499	34.406887	339.050132	440.853746	6.240401	110.071753	41.73581	586.581697	61.738367	11.584197	3.317906	86.217341	19.881139	64.003155
2012/4/17	6.636605	10.83695	4.621512	103.846339	18.20656	20.680342	5.102792	5.93819	10.303407	26.885106	27.869046	8.615061	471.085429	195.58556	60.732991	314.260561	1110.365162	290.947639	160.7500552	75.496544	33.880322	340.406333	438.959773	6.196557	106.858649	41.490717	572.79452	59.864669	11.52046	3.284947	85.81193	19.9356575	63.084787
2012/4/18	6.84105	10.947644	4.937774	107.978156	18.541916	21.243	5.149822	6.051659	10.472315	27.436281	28.535924	8.696665	473.978059	203.891519	62.745229	322.630168	1129.806326	293.115654	161.0364431	78.600843	35.058165	346.509235	440.5380835	6.255015	111.907812	42.05093	608.724738	62.722059	11.616065	3.328893	87.028162	19.990176	64.427017
2012/4/19	6.778144	10.925505	4.896966	106.99439	19.115266	22.272771	5.114549	6.076874	10.482872	27.701662	28.654241	8.696665	456.415664	199.540779	63.330607	324.231311	1106.667115	287.912418	161.3228309	78.476671	35.12745	345.424275	442.116394	6.225786	112.091418	41.875863	605.382392	62.253635	11.52046	3.317907	87.163299	19.935658	64.427017
2012/4/20	6.825324	11.01406	5.0704	107.58465	19.807613	23.132683	5.196852	6.114697	10.672894	28.436562	28.761802	8.754954	460.754608	204.287041	64.903811	320.155676	1122.621548	286.394807	161.6092188	77.979983	35.473875	337.287072	439.969891	6.357317	111.999615	42.681168	605.800185	63.237326	11.711671	3.350866	88.514668	20.299115	65.769247
2012/4/23	6.746691	10.903366	5.01939	106.600884	19.656162	22.97344	5.161579	6.089482	10.55677	28.395734	28.396095	8.743296	462.40754	199.343018	65.269672	302.761448	1119.134817	289.64683	162.4683823	75.744888	35.002737	334.303431	435.740018	6.445004	110.163556	42.366049	604.546805	61.457313	11.584197	3.317907	87.56871	20.13556	65.274741
2012/4/24	6.715238	10.914435	5.01939	107.230494	19.991518	23.206996	5.185095	6.139912	10.947369	28.824426	28.428363	8.719981	458.481828	196.376604	64.574535	303.56202	1117.444281	287.262013	162.7547702	77.110779	34.85031	329.963589	427.46967	6.357317	110.255359	43.066314	600.368873	62.066265	11.616065	3.306921	88.920079	20.589882	66.263752
2012/4/25	6.919683	10.980851	5.141814	108.21426	20.03479	23.270693	5.196853	6.127304	10.989596	29.110221	28.611217	8.696666	458.275211	195.783321	64.940396	311.931627	1124.840376	284.00999	163.041158	80.215078	35.460018	334.981531	444.199763	6.386546	113.009448	42.961274	599.533287	61.644683	11.600131	3.328894	89.055216	20.426326	66.051821
2012/4/26	6.88823	10.969782	5.141814	108.529065	19.818432	23.153915	5.16158	6.127304	10.979039	29.069393	28.837095	8.685008	452.696568	198.156452	64.574535	306.691525	1144.757003	267.099472	161.846975	81.456797	36.042011	337.015832	438.707242	6.401161	113.9274775	42.786208	606.635772	61.504155	11.600131	3.197057	89.190353	20.462671	66.193108
2012/4/27	6.762418	10.991921	5.12141	107.820753	19.677799	23.058369	5.138065	6.165127	11.000153	29.21229	28.923144	8.708323	455.175965	195.58556	63.915985	306.109291	1186.333622	263.847449	162.127959	80.463421	36.111296	326.844328	448.050841	6.328088	114.845507	42.716182	590.341836	60.895203	11.440789	3.142125	89.866037	20.371807	66.475683
2012/5/2	6.919684	11.224379	5.152016	112.464128	20.391782	23.631643	5.185095	6.215557	11.179618	29.640982	29.708339	8.8249	459.928143	200.134061	64.757466	321.684039	1193.835375	271.435502	167.115431	83.691892	38.328413	334.710291	486.751019	6.474233	119.343852	43.416447	609.978118	61.691525	11.695737	3.21903	91.89309	20.117387	67.535338
2012/5/3	6.872504	11.191171	5.060198	114.549712	20.651412	23.971361	5.126307	6.202949	11.021266	29.396015	29.62229	8.778269	469.639114	204.08928	63.147676	322.994064	1197.586252	282.925983	164.375834	82.94686	38.466983	339.050133	483.973192	6.474233	118.884837	43.24138	624.183088	63.424696	11.679803	3.230016	92.028227	19.69941	66.828901
2012/5/4	6.888231	11.157963	5.090804	114.471011	20.781227	23.950129	5.149822	6.215557	11.147947	29.885949	29.794388	8.801584	483.895647	203.891519	62.745228	332.892035	1236.204433	281.625174	164.375834	84.436923	38.175986	367.123484	532.269361	6.445004	119.527458	43.45146	618.333983	63.377854	11.584198	3.241002	92.163364	19.844793	67.040832
2012/5/7	6.903958	11.047269	5.049996	113.959453	20.164605	22.984056	5.196852	6.177734	11.169061	29.947185	29.353388	8.859873	485.548578	201.518388	61.976919	339.005487	1238.898725	285.093998	167.045185	82.326	37.815705	372.955146	538.989293	6.386546	119.252049	43.486473	622.094122	62.581532	11.616066	3.230016	92.163364	19.881139	66.546326
2012/5/8	6.888231	10.991922	5.049996	113.054388	20.132151	23.005288	5.196852	6.165126	11.10572	30.051895	29.353388	8.871531	482.036099	197.958691	62.306194	335.3665275	1236.785555	282.49238	165.710509	82.201828	37.289139	374.582587	567.644099	6.342702	119.252049	43.311407	618.751776	61.316785	11.552329	3.21903	91.48768	19.772102	66.122464
2012/5/9	6.730965	10.770534	4.907168	109.355428	19.9807	22.654954	5.149822	6.158822	10.873471	29.318922	28.998437	8.743296	475.217757	194.992277	60.293956	331.727568	1219.457561	276.638739	160.371807	80.587593	36.31915	375.667547	553.950652	6.181942	117.048778	42.436075	597.862114	60.333094	11.32925	3.186071	90.811996	19.44499	64.992165
2012/5/10	6.699512	10.693048	4.896966	108.489714	19.77516	22.601873	5.173337	6.152518	10.831244	29.214212	28.944657	8.789927	473.151593	194.992277	59.598819	338.350474	1202.922006	277.939548	160.652791	80.587593	36.637861	370.242745	569.292384	6.225786	117.41599	42.401062	595.773148	60.801518	11.345184	3.197057	89.866038	19.44499	64.70959
2012/5/11	6.605153	10.693048	4.876562	107.663351	19.472258	22.4638625	5.126307	6.064265	10.757347	29.130444	28.492901	8.708323	469.225881	191.828102	59.562233	329.180296	1202.869177	278.589953	158.123932	79.718389	36.222152	364.817943	556.106102	6.196557	115.947143	42.085943	592.430802	59.817826	11.3133155	3.186071	89.730901	19.481336	64.70959
